"SITE_ID","YEAR","SEASON","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"ASH135","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.328","0.595","0.394","0.221","0.611","0.233","0.065","0.099","0.016","0.089","0.081"
"CAT175","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.876","0.781","0.793","0.62","1.403","0.431","0.082","0.081","0.013","0.025","0.059"
"MAC426","2015.0","SU","06/02/2015 09:00:00","09/01/2015 08:00:00","0.651","2.376","0.297","0.964","1.246","0.732","0.25","0.105","0.044","0.094","0.035"
"ARE128","2018.0","WI","11/28/2017 09:00:00","02/27/2018 08:00:00","1.305","1.164","2.644","0.675","3.308","1.025","0.215","0.225","0.033","0.059","0.214"
"PRK134","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","0.443","1.19","0.206","0.486","0.684","0.471","0.157","0.013","0.038","0.088","0.033"
"ARE128","2006.0","WI","11/29/2005 09:00:00","02/28/2006 08:00:00","14.212","2.909","1.877","2.137","3.979","1.383","0.221","0.104","0.03","0.055","0.047"
"VOY413","2002.0","WI","12/04/2001 09:00:00","02/26/2002 08:00:00","1.174","1.1","0.771","0.546","1.309","0.531","0.069","0.078","0.019","0.027",""
"ROM406","2006.0","WI","11/29/2005 09:00:00","02/28/2006 08:00:00","0.238","0.302","0.138","0.211","0.346","0.122","0.044","0.016","0.007","0.009","0.013"
"GAS153","1993.0","WI","12/01/1992 09:00:00","03/02/1993 08:00:00","10.816","3.447","0.395","1.929","2.293","1.066","","","","",""
"CVL151","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.229","1.229","0.33","0.434","0.758","0.345","0.213","0.183","0.054","0.091","0.104"
"MCK231","2021.0","SU","06/01/2021 09:00:00","08/31/2021 08:00:00","0.368","1.576","0.269","0.849","1.104","0.56","0.206","0.065","0.044","0.143","0.034"
"ASH135","2007.0","WI","11/28/2006 09:00:00","02/27/2007 08:00:00","1.628","1.182","0.432","0.41","0.836","0.345","0.104","0.126","0.027","0.149","0.084"
"MEV405","2003.0","WI","12/03/2002 09:00:00","03/04/2003 08:00:00","0.755","0.475","0.329","0.658","0.977","0.205","0.367","0.023","0.016","0.018",""
"PNF126","1991.0","SU","06/04/1991 09:00:00","09/03/1991 08:00:00","1.867","7.997","0.159","1.459","1.595","1.483","","","","",""
"ALH157","1994.0","SU","05/31/1994 09:00:00","08/30/1994 08:00:00","8.685","8.19","1.098","3.805","4.842","2.859","","","","",""
"PIN414","2007.0","SU","05/29/2007 09:00:00","09/04/2007 08:00:00","0.481","1.274","1.082","0.961","2.028","0.254","0.183","0.682","0.111","0.068","0.36"
"EVE419","2006.0","WI","11/29/2005 09:00:00","02/28/2006 08:00:00","1.209","2.841","1.632","0.723","2.344","0.314","0.455","1.829","0.257","0.175","2.187"
"CAN407","2001.0","WI","11/28/2000 09:00:00","02/27/2001 08:00:00","0.859","0.719","0.606","1.201","1.788","0.313","0.116","0.082","0.014","0.054",""
"STK138","1998.0","WI","12/02/1997 09:00:00","03/03/1998 08:00:00","6.446","3.72","7.705","0.368","8.067","3.694","","","","",""
"VOY413","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","0.498","1.177","0.183","0.474","0.649","0.411","0.194","0.031","0.04","0.046",""
"ALH157","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","2.017","3.495","0.629","1.434","2.04","1.219","0.572","0.047","0.071","0.111","0.033"
"CAN407","1999.0","SU","06/01/1999 09:00:00","08/31/1999 08:00:00","0.424","0.943","0.138","1.268","1.386","0.306","","","","",""
"SAL133","1996.0","SU","06/04/1996 09:00:00","09/03/1996 08:00:00","4.295","7.129","0.726","4.091","4.752","2.242","","","","",""
"ACA416","2012.0","WI","11/29/2011 09:00:00","02/28/2012 08:00:00","0.73","0.922","0.658","0.371","1.023","0.28","0.049","0.491","0.057","0.052","0.503"
"BEL116","2012.0","WI","11/29/2011 09:00:00","02/28/2012 08:00:00","2.214","1.844","1.283","1.03","2.297","0.894","0.165","0.166","0.032","0.054","0.131"
"GRC474","2014.0","WI","12/03/2013 09:00:00","03/04/2014 08:00:00","0.207","0.237","0.122","0.359","0.475","0.089","0.076","0.03","0.011","0.012","0.015"
"QAK172","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","11.974","8.373","0.311","2.313","2.587","2.138","0.359","0.038","0.07","0.09","0.032"
"SND152","1992.0","SU","06/02/1992 09:00:00","09/01/1992 08:00:00","3.824","8.387","0.559","2.307","2.829","3.091","","","","",""
"MKG113","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","6.823","2.314","1.919","1.094","2.996","1.19","0.167","0.223","0.025","0.068","0.158"
"SND152","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","2.821","2.629","2.659","0.501","3.152","1.708","0.155","0.053","0.018","0.084","0.059"
"CDZ171","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","3.983","5.946","0.302","1.59","1.867","1.865","0.284","0.067","0.044","0.103","0.034"
"KNZ184","2007.0","WI","11/28/2006 09:00:00","02/27/2007 08:00:00","1.296","1.21","2.972","0.513","3.478","0.912","0.801","0.1","0.038","0.048","0.089"
"HVT424","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","12.794","1.004","0.091","0.074","0.164","0.098","0.029","0.312","0.039","0.026",""
"LYK123","2009.0","WI","12/02/2008 09:00:00","03/03/2009 08:00:00","5.08","2.602","4.296","0.699","4.984","1.987","0.286","0.263","0.067","0.083","0.276"
"PAR107","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","1.128","1.185","0.807","0.531","1.33","0.451","0.367","0.095","0.032","0.069","0.055"
"MOR409","1996.0","WI","11/28/1995 09:00:00","02/27/1996 08:00:00","","","","","","","","","","",""
"VOY413","2018.0","WI","11/28/2017 09:00:00","02/27/2018 08:00:00","0.404","0.626","0.897","0.214","1.108","0.377","0.096","0.093","0.03","0.033","0.068"
"IRL141","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","1.442","2.854","1.465","0.617","2.072","0.575","0.238","2.071","0.276","0.142","2.954"
"SEK430","2006.0","WI","11/29/2005 09:00:00","02/28/2006 08:00:00","0.275","0.553","2.154","1.174","3.31","0.727","0.063","0.083","0.018","0.05","0.028"
"WSP144","2015.0","SU","06/02/2015 09:00:00","09/01/2015 08:00:00","0.641","1.708","0.384","1.392","1.754","0.564","0.157","0.135","0.045","0.077","0.05"
"PRK134","2003.0","WI","12/03/2002 09:00:00","03/04/2003 08:00:00","1.88","1.751","3.783","0.305","4.083","1.512","0.335","0.114","0.058","0.048",""
"PND165","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","0.268","0.509","0.111","0.447","0.551","0.202","0.096","0.03","0.015","0.029","0.013"
"STK138","2004.0","WI","12/02/2003 09:00:00","03/02/2004 08:00:00","5.801","2.4","6.234","0.37","6.598","2.45","0.439","0.193","0.135","0.057","0.255"
"ASH135","2018.0","SU","05/29/2018 09:00:00","09/04/2018 08:00:00","0.194","0.508","0.111","0.188","0.296","0.195","0.087","0.064","0.028","0.07","0.054"
"BVL130","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.69","1.161","3.365","0.419","3.777","1.261","0.247","0.095","0.039","0.043","0.114"
"ASH235","1996.0","SU","06/04/1996 09:00:00","09/03/1996 08:00:00","0.358","1.768","0.14","0.427","0.56","0.475","","","","",""
"VOY413","1998.0","SU","06/02/1998 09:00:00","09/01/1998 08:00:00","0.425","1.302","0.135","0.421","0.549","0.391","","","","",""
"ACA416","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.297","0.585","0.545","0.258","0.799","0.195","0.044","0.444","0.045","0.038","0.557"
"LRL117","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","6.903","9.649","0.056","1.905","1.931","2.381","0.126","0.045","0.02","0.064",""
"SND152","1989.0","SU","05/30/1989 09:00:00","08/29/1989 08:00:00","3.961","8.297","0.707","1.795","2.474","3.184","0.161","0.145","0.05","0.315",""
"BWR139","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","1.029","1.099","0.414","0.743","1.145","0.313","0.119","0.312","0.056","0.073","0.104"
"NPT006","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.237","0.173","0.151","0.168","0.316","0.09","0.016","0.031","0.005","0.015","0.026"
"MKG113","2007.0","WI","11/28/2006 09:00:00","02/27/2007 08:00:00","13.574","2.485","2.175","1.49","3.641","1.168","0.213","0.256","0.037","0.056","0.162"
"DEN417","2007.0","SU","05/29/2007 09:00:00","09/04/2007 08:00:00","0.15","0.346","0.043","0.122","0.163","0.125","0.022","0.011","0.007","0.023","0.016"
"THR422","2015.0","SU","06/02/2015 09:00:00","09/01/2015 08:00:00","0.509","0.779","0.249","0.721","0.958","0.309","0.421","0.04","0.06","0.075","0.015"
"KEF112","1998.0","SU","06/02/1998 09:00:00","09/01/1998 08:00:00","7.11","7.177","0.116","1.983","2.067","1.577","","","","",""
"MCK131","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.319","1.375","0.277","0.792","1.056","0.488","0.226","0.051","0.042","0.111","0.034"
"OXF122","1992.0","SU","06/02/1992 09:00:00","09/01/1992 08:00:00","7.556","7.978","0.609","3.35","3.906","2.668","","","","",""
"CDR119","1997.0","WI","12/03/1996 09:00:00","03/04/1997 08:00:00","11.623","3.452","0.386","1.95","2.305","1.014","","","","",""
"SAL133","1992.0","SU","06/02/1992 09:00:00","09/01/1992 08:00:00","4.661","6.641","0.832","3.423","4.2","2.332","","","","",""
"BEL116","2022.0","WI","11/30/2021 09:00:00","03/01/2022 08:00:00","0.765","0.989","1.588","0.789","2.365","0.6","0.244","0.297","0.048","0.068","0.277"
"BEL116","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.305","1.097","0.253","0.84","1.079","0.326","0.162","0.1","0.04","0.094","0.032"
"CAD150","1989.0","SU","05/30/1989 09:00:00","08/29/1989 08:00:00","1.426","6.737","0.342","1.281","1.602","1.787","0.123","0.171","0.051","0.355",""
"GRS420","2005.0","WI","11/30/2004 09:00:00","03/01/2005 08:00:00","5.859","2.345","0.461","2.479","2.901","0.775","0.106","0.094","0.022","0.041","0.018"
"VPI120","1988.0","SU","05/31/1988 09:00:00","08/30/1988 08:00:00","9.711","12.355","0.375","4.212","4.52","","","","","",""
"ESP127","2016.0","WI","12/01/2015 09:00:00","03/01/2016 08:00:00","0.788","1.338","0.806","0.802","1.596","0.579","0.154","0.142","0.026","0.047","0.092"
"GTH161","1994.0","WI","11/30/1993 09:00:00","03/01/1994 08:00:00","0.281","0.286","0.052","0.202","0.25","0.107","","","","",""
"CAT175","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.351","0.604","0.777","0.424","1.194","0.387","0.053","0.058","0.01","0.024","0.04"
"PSU106","2014.0","SU","06/03/2014 09:00:00","09/02/2014 08:00:00","1.334","2.298","0.273","0.998","1.256","0.831","0.197","0.052","0.032","0.072","0.032"
"CHE185","2019.0","SU","06/04/2019 09:00:00","09/03/2019 08:00:00","0.204","1.422","0.343","0.569","0.903","0.367","0.248","0.177","0.049","0.092","0.067"
"LAV410","2022.0","SU","05/31/2022 09:00:00","08/30/2022 08:00:00","","","","","","","","","","",""
"KEF112","2000.0","WI","11/30/1999 09:00:00","02/29/2000 08:00:00","16.362","2.653","0.8","2.182","2.947","0.994","","","","",""
"ABT147","2008.0","WI","12/04/2007 09:00:00","03/04/2008 08:00:00","4.685","2.142","1.153","1.262","2.395","0.877","0.063","0.297","0.028","0.05","0.147"
"SAL133","2003.0","SU","06/03/2003 09:00:00","09/02/2003 08:00:00","3.115","5.774","0.496","3.178","3.623","1.972","0.349","0.029","0.088","0.099",""
"VIN140","2018.0","SU","05/29/2018 09:00:00","09/04/2018 08:00:00","0.924","1.724","0.54","0.964","1.489","0.554","1.143","0.064","0.09","0.109","0.033"
"HOW191","2016.0","SU","05/31/2016 09:00:00","08/30/2016 08:00:00","","","","","","","","","","",""
"EGB181","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","0.556","1.658","0.35","0.646","0.986","0.627","0.286","0.017","0.042","0.073","0.034"
"OLY421","1999.0","WI","12/01/1998 09:00:00","03/02/1999 08:00:00","","","","","","","","","","",""
"PET427","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.232","0.234","0.209","0.514","0.715","0.082","0.197","0.044","0.019","0.021","0.022"
"VPI120","1996.0","SU","06/04/1996 09:00:00","09/03/1996 08:00:00","4.944","10.733","0.19","3.066","3.207","2.153","","","","",""
"LCW121","1993.0","WI","12/01/1992 09:00:00","03/02/1993 08:00:00","6.277","3.618","0.633","0.643","1.266","0.884","","","","",""
"ANA115","2006.0","WI","11/29/2005 09:00:00","02/28/2006 08:00:00","5.973","2.424","2.902","1.116","4.0","1.428","0.294","0.149","0.077","0.048","0.106"
"ANL146","1990.0","WI","11/28/1989 09:00:00","02/27/1990 08:00:00","18.974","3.539","4.947","0.675","5.611","2.353","","","","",""
"DEN417","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.401","0.278","0.082","0.06","0.141","0.084","0.015","0.054","0.011","0.008","0.047"
"FOR605","2021.0","SU","06/01/2021 09:00:00","08/31/2021 08:00:00","0.287","0.592","0.186","0.859","1.031","0.258","0.361","0.044","0.051","0.083","0.015"
"CDZ171","2014.0","SU","06/03/2014 09:00:00","09/02/2014 08:00:00","1.073","3.199","0.359","1.011","1.353","0.935","0.397","0.13","0.061","0.108","0.048"
"CHA467","2018.0","WI","11/28/2017 09:00:00","02/27/2018 08:00:00","0.252","0.351","0.251","0.287","0.533","0.135","0.26","0.057","0.023","0.038","0.032"
"DCP114","2003.0","WI","12/03/2002 09:00:00","03/04/2003 08:00:00","17.384","3.382","3.213","2.337","5.513","1.804","0.265","0.232","0.052","0.057",""
"LAV410","1998.0","WI","12/02/1997 09:00:00","03/03/1998 08:00:00","0.135","0.105","0.073","0.103","0.175","0.043","","","","",""
"CNT169","1991.0","SU","06/04/1991 09:00:00","09/03/1991 08:00:00","0.322","0.692","0.155","0.484","0.631","0.266","","","","",""
"THR422","2003.0","SU","06/03/2003 09:00:00","09/02/2003 08:00:00","0.961","1.138","0.268","0.925","1.179","0.394","0.33","0.045","0.061","0.063",""
"WNC429","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.276","0.381","0.425","0.282","0.702","0.171","0.234","0.034","0.022","0.021","0.02"
"CHA467","1990.0","WI","11/28/1989 09:00:00","02/27/1990 08:00:00","1.951","0.749","0.194","0.31","0.499","0.268","","","","",""
"STK138","1996.0","SU","06/04/1996 09:00:00","09/03/1996 08:00:00","2.815","4.23","1.132","2.496","3.588","1.385","","","","",""
"BAS601","2014.0","SU","06/03/2014 09:00:00","09/02/2014 08:00:00","0.646","0.555","0.1","0.501","0.593","0.228","0.141","0.032","0.022","0.049","0.016"
"ROM406","1997.0","WI","12/03/1996 09:00:00","03/04/1997 08:00:00","0.398","0.47","0.213","0.291","0.499","0.212","","","","",""
"DEV412","2005.0","SU","05/31/2005 09:00:00","08/30/2005 08:00:00","0.753","1.645","0.406","1.585","1.965","0.605","0.325","0.163","0.052","0.073","0.04"
"PED108","1990.0","SU","05/29/1990 09:00:00","09/04/1990 08:00:00","3.875","8.878","0.11","2.457","2.528","2.125","","","","",""
"PAR107","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","2.304","8.007","0.099","0.84","0.925","2.256","0.3","0.025","0.031","0.115","0.032"
"SUM156","2011.0","SU","05/31/2011 09:00:00","08/30/2011 08:00:00","0.501","2.777","0.144","0.688","0.821","0.613","0.104","0.35","0.056","0.072","0.047"
"ESP127","1997.0","SU","06/03/1997 09:00:00","09/02/1997 08:00:00","2.269","7.92","0.083","1.796","1.85","2.274","","","","",""
"SUM156","2018.0","WI","11/28/2017 09:00:00","02/27/2018 08:00:00","0.437","1.142","0.543","0.441","0.978","0.262","0.095","0.509","0.065","0.081","0.37"
"DEN417","1999.0","WI","12/01/1998 09:00:00","03/02/1999 08:00:00","1.269","0.319","0.124","0.063","0.186","0.089","","","","",""
"PRK134","1993.0","WI","12/01/1992 09:00:00","03/02/1993 08:00:00","4.607","2.428","2.994","1.141","4.118","1.532","","","","",""
"ARE128","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","2.521","4.76","0.27","1.683","1.926","1.701","0.212","0.08","0.039","0.102","0.032"
"CHA467","2008.0","WI","12/04/2007 09:00:00","03/04/2008 08:00:00","0.428","0.415","0.212","0.284","0.492","0.144","0.131","0.066","0.016","0.022","0.026"
"CND125","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","2.578","6.519","0.213","1.862","2.046","2.113","0.104","0.189","0.04","0.09",""
"UVL124","2013.0","SU","06/04/2013 09:00:00","09/03/2013 08:00:00","1.371","2.19","0.462","1.281","1.723","0.836","0.319","0.025","0.06","0.08","0.033"
"ABT147","2012.0","WI","11/29/2011 09:00:00","02/28/2012 08:00:00","1.64","1.298","1.229","0.864","2.08","0.652","0.081","0.261","0.035","0.056","0.173"
"BBE401","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","0.74","1.318","0.292","0.494","0.778","0.45","0.251","0.07","0.016","0.044","0.019"
"CHE185","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.282","1.413","0.574","0.612","1.176","0.381","0.46","0.228","0.079","0.117","0.127"
"PRK134","2016.0","SU","05/31/2016 09:00:00","08/30/2016 08:00:00","0.289","0.664","0.25","0.459","0.701","0.286","0.234","0.021","0.046","0.055","0.032"
"STK138","2018.0","SU","05/29/2018 09:00:00","09/04/2018 08:00:00","0.376","1.138","0.603","0.911","1.5","0.422","0.61","0.04","0.186","0.106","0.033"
"CHE185","2018.0","SU","05/29/2018 09:00:00","09/04/2018 08:00:00","0.362","1.382","0.528","0.691","1.208","0.387","0.358","0.22","0.063","0.111","0.076"
"CKT136","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","","","","","","","","","","",""
"CDZ171","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","1.438","1.417","1.166","0.879","2.031","0.663","0.219","0.124","0.03","0.054","0.063"
"EGB181","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.345","0.793","0.295","0.69","0.974","0.293","0.393","0.021","0.061","0.057","0.035"
"BBE401","1999.0","WI","12/01/1998 09:00:00","03/02/1999 08:00:00","1.243","1.665","0.415","0.654","1.058","0.536","","","","",""
"VIN140","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","7.388","8.429","1.083","3.637","4.663","2.357","1.542","0.093","0.164","0.122",""
"SUM156","1996.0","WI","11/28/1995 09:00:00","02/27/1996 08:00:00","2.422","3.099","0.481","1.159","1.621","0.701","","","","",""
"CNT169","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","0.191","0.455","0.14","0.372","0.506","0.183","0.112","0.04","0.019","0.032","0.014"
"SUM156","1997.0","WI","12/03/1996 09:00:00","03/04/1997 08:00:00","2.433","2.754","0.632","0.921","1.538","0.775","","","","",""
"CVL151","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.36","0.857","0.408","0.575","0.974","0.327","0.086","0.145","0.024","0.048","0.125"
"CND125","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","2.773","2.362","1.137","0.892","2.015","1.136","0.078","0.087","0.019","0.084","0.061"
"SAL133","2005.0","SU","05/31/2005 09:00:00","08/30/2005 08:00:00","3.422","6.596","0.343","3.108","3.402","2.23","0.419","0.035","0.114","0.101","0.03"
"SPD111","2018.0","WI","11/28/2017 09:00:00","02/27/2018 08:00:00","0.546","1.031","1.247","0.588","1.826","0.526","0.299","0.092","0.039","0.066","0.043"
"ALH157","2006.0","SU","05/30/2006 09:00:00","08/29/2006 08:00:00","3.852","5.225","0.595","2.321","2.879","1.705","0.578","0.065","0.082","0.096","0.033"
"WNC429","2014.0","WI","12/03/2013 09:00:00","03/04/2014 08:00:00","0.466","0.48","0.353","0.344","0.691","0.229","0.107","0.032","0.011","0.015","0.021"
"CHE185","2016.0","WI","12/01/2015 09:00:00","03/01/2016 08:00:00","0.944","1.22","1.415","0.713","2.116","0.642","0.459","0.102","0.03","0.057","0.054"
"CAD150","2004.0","WI","12/02/2003 09:00:00","03/02/2004 08:00:00","1.774","2.387","0.913","1.226","2.119","0.978","0.118","0.13","0.025","0.066","0.078"
"CDZ171","2012.0","WI","11/29/2011 09:00:00","02/28/2012 08:00:00","2.407","1.71","1.394","1.046","2.423","0.881","0.217","0.092","0.028","0.054","0.053"
"KIC003","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.395","0.953","2.504","0.281","2.781","0.576","1.232","0.071","0.041","0.047","0.094"
"ESP127","2008.0","WI","12/04/2007 09:00:00","03/04/2008 08:00:00","4.446","2.702","0.642","1.788","2.401","1.01","0.125","0.109","0.023","0.051","0.038"
"SUM156","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.331","1.015","0.387","0.376","0.757","0.248","0.082","0.423","0.055","0.064","0.377"
"RED004","2019.0","WI","12/04/2018 09:00:00","02/26/2019 08:00:00","0.366","0.691","1.601","0.186","1.784","0.618","0.112","0.117","0.032","0.034","0.135"
"DEN417","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","0.322","0.78","0.05","0.184","0.231","0.252","0.029","0.016","0.008","0.042","0.016"
